id,label
10075,0.16562281548976898
10076,7.79500842327252e-05
10077,7.281113357748836e-05
10078,1.0
10079,1.1980031189295914e-08
1008,1.2959038031112868e-05
10080,1.0
10081,0.15818217396736145
10082,6.734401836183679e-07
10083,9.35214683472907e-10
10084,1.0
10085,0.9999932050704956
10086,1.0
10087,0.9999996423721313
10088,1.4250639557289446e-09
10089,0.014897012151777744
1009,1.0
10090,0.45663580298423767
10091,5.220647469883488e-09
10092,0.9681006669998169
10093,0.059918515384197235
10094,0.9999997615814209
10095,1.429705918098989e-07
10096,0.9999995231628418
10097,1.0
10098,0.9999854564666748
10099,1.068931942427298e-05
101,2.6557788146419625e-07
1010,0.9999998807907104
10100,0.9999997615814209
10101,0.9999996423721313
10102,0.0014882441610097885
10103,1.1387358070380493e-12
10104,1.0
10105,0.9986288547515869
10106,1.0458904142751635e-07
10107,5.15346300744568e-06
10108,0.999091625213623
10109,1.072825034498237e-05
1011,5.657313522533514e-06
10110,0.9993464350700378
10111,0.000515912426635623
10112,2.066179149551317e-06
10113,0.9999158382415771
10114,0.22660858929157257
10115,4.492419947155213e-08
10116,1.0
10117,4.4675633148472116e-07
10118,6.040215225766588e-07
10119,0.9999986886978149
1012,1.0
10120,1.6393737212183623e-07
10121,1.3502178930480113e-08
10122,5.563217655435437e-07
10123,0.0010766939958557487
10124,1.0
10125,0.020733729004859924
10126,6.471403321484104e-05
10127,0.9999949932098389
10128,5.278702364108767e-09
10129,0.9999799728393555
1013,1.181634257108044e-08
10130,1.0217855788141605e-06
10131,0.9999798536300659
10132,1.3401394198808703e-06
10133,0.1951899528503418
10134,0.9999949932098389
10135,1.0
10136,0.5251613259315491
10137,0.017610114067792892
10138,0.9999997615814209
10139,1.0
1014,1.0
10140,0.9076903462409973
10141,0.9998205304145813
10142,1.0
10143,0.999293327331543
10144,0.9997274279594421
10145,1.4886521171320055e-07
10146,0.999832034111023
10147,1.0
10148,0.41461944580078125
10149,1.1752419482036203e-08
1015,1.776473901315967e-08
10150,0.02629295364022255
10151,1.1444466485599492e-09
10152,1.3012885879959413e-08
10153,0.9999921321868896
10154,0.046877842396497726
10155,0.9999998807907104
10156,2.2062749849283136e-07
10157,0.0383886843919754
10158,3.2225619950310147e-09
10159,0.9858132004737854
1016,0.44020912051200867
10160,3.5573233247987446e-08
10161,3.079882662859745e-05
10162,1.0
10163,1.0
10164,0.9991791844367981
10165,0.7232300043106079
10166,0.999998927116394
10167,0.9999998807907104
10168,0.5136476159095764
10169,0.9999998807907104
1017,1.89285276519513e-06
10170,1.2618434075406526e-09
10171,9.60652224435421e-10
10172,0.9999998807907104
10173,1.230667789897666e-09
10174,1.112809968617512e-06
10175,2.4946477424236946e-05
10176,1.0
10177,0.9803463220596313
10178,0.004542140755802393
10179,0.9983817338943481
1018,0.4763709008693695
10180,1.3228360330685973e-05
10181,0.9999961853027344
10182,0.03829553723335266
10183,0.0019304113229736686
10184,4.401749009730338e-08
10185,1.0
10186,1.0
10187,0.9999996423721313
10188,0.0017954576760530472
10189,1.0
1019,1.0
10190,1.0
10191,3.1062075134258293e-10
10192,0.934965968132019
10193,9.682874951977283e-05
10194,5.749706701863033e-07
10195,1.0
10196,0.9999990463256836
10197,0.9999985694885254
10198,1.0546686013412909e-07
10199,1.0195652915684361e-12
102,0.9997302889823914
1020,3.944767179575592e-09
10200,5.945784836702828e-11
10201,3.3794599119119084e-08
10202,0.9995625615119934
10203,0.9999998807907104
10204,6.386528805801817e-11
10205,2.0235256670275703e-06
10206,1.1472578442806025e-08
10207,1.0
10208,1.0
10209,0.9999982118606567
1021,0.1559930145740509
10210,7.547551472697478e-11
10211,1.1140629112560418e-06
10212,4.395852556626778e-06
10213,0.9679780602455139
10214,0.9998406171798706
10215,4.659487018443542e-09
10216,0.5662568807601929
10217,0.9999827146530151
10218,1.964697915468605e-08
10219,0.15457764267921448
1022,0.0006312127807177603
10220,0.9998986721038818
10221,0.9769943356513977
10222,0.9998328685760498
10223,3.1034255165707236e-09
10224,0.001920772367157042
10225,0.003534980583935976
10226,0.022397108376026154
10227,8.745411150812288e-08
10228,3.0713392789039062e-06
10229,6.831627251813188e-05
1023,7.367099215116468e-07
10230,0.35334256291389465
10231,1.0
10232,1.0
10233,0.99998939037323
10234,1.6140320440172218e-05
10235,3.082378270846675e-06
10236,7.353087028150185e-09
10237,5.603602998283108e-11
10238,0.5923858880996704
10239,9.987084013118874e-06
1024,8.731834896025248e-06
10240,2.0479931639449944e-10
10241,1.0
10242,0.9992126226425171
10243,0.9994090795516968
10244,1.0
10245,0.9999992847442627
10246,0.9893227219581604
10247,0.9999994039535522
10248,0.04950566962361336
10249,0.999987006187439
1025,2.2744157668341813e-09
10250,9.841965947998688e-05
10251,0.9998759031295776
10252,0.00362073234282434
10253,1.0
10254,1.0
10255,0.604846715927124
10256,1.0
10257,1.1383013998056413e-06
10258,0.9989769458770752
10259,0.9999655485153198
1026,0.32967397570610046
10260,1.3986128806209308e-06
10261,0.9999414682388306
10262,0.9999969005584717
10263,1.0
10264,1.532905844214838e-05
10265,0.2600247263908386
10266,1.4464560105231783e-10
10267,7.913236038659122e-11
10268,0.9999998807907104
10269,0.9998575448989868
1027,2.341730596325947e-13
10270,2.8980622346352902e-09
10271,1.0
10272,0.10311946272850037
10273,0.18400801718235016
10274,3.662662173553599e-09
10275,0.997817873954773
10276,0.000333323871018365
10277,0.5398441553115845
10278,0.00033250628621317446
10279,0.9895183444023132
1028,1.0971939445880707e-06
10280,0.9999635219573975
10281,1.0
10282,0.9985509514808655
10283,1.0
10284,0.9999995231628418
10285,0.9895688891410828
10286,3.489630557851342e-07
10287,0.012352016754448414
10288,0.000619205180555582
10289,1.391666864947183e-05
1029,2.4386041630464206e-08
10290,0.9999804496765137
10291,0.8552939295768738
10292,2.0822639612561034e-07
10293,0.9962460398674011
10294,2.570419155745185e-06
10295,1.1007699640686042e-06
10296,0.010113561525940895
10297,1.0
10298,0.9999971389770508
10299,0.014933807775378227
103,1.4165324468962126e-10
1030,6.966802829078134e-11
10300,1.0
10301,1.5437495726189354e-10
10302,0.9999884366989136
10303,5.647141733788885e-06
10304,0.9999964237213135
10305,0.9999991655349731
10306,1.0
10307,0.9991843104362488
10308,2.1782010861670642e-08
10309,1.7210240912390873e-05
1031,0.0007583411643281579
10310,0.4843345880508423
10311,1.7740756641515532e-09
10312,1.487612166783947e-06
10313,0.9977186918258667
10314,1.3948378008166173e-09
10315,1.0
10316,0.7850282192230225
10317,0.9999995231628418
10318,1.2456287556972256e-08
10319,0.17238757014274597
1032,0.9360404014587402
10320,1.0
10321,0.9999985694885254
10322,0.9999998807907104
10323,0.9938052892684937
10324,0.9996629953384399
10325,4.805032105537066e-08
10326,0.999992847442627
10327,0.13494017720222473
10328,1.445219908191575e-07
10329,0.9998123049736023
1033,0.93379807472229
10330,0.004772974178195
10331,6.240781669220041e-09
10332,1.0
10333,1.3239491636340972e-06
10334,0.0013780336594209075
10335,1.0
10336,5.789892384200357e-06
10337,0.02977786213159561
10338,0.005153796169906855
10339,0.9999884366989136
1034,0.9981666803359985
10340,2.250820671179099e-06
10341,3.602676770242397e-07
10342,1.0
10343,2.4812915611072128e-11
10344,0.8069738149642944
10345,0.9999607801437378
10346,5.247187345958082e-06
10347,0.15911762416362762
10348,0.9523539543151855
10349,0.9974516034126282
1035,1.2520726500042656e-07
10350,0.9983842372894287
10351,0.00242811837233603
10352,1.0
10353,6.026443788442748e-09
10354,0.9917141795158386
10355,0.999988317489624
10356,0.48264357447624207
10357,0.9892625212669373
10358,7.284652383532375e-07
10359,0.9980452060699463
1036,0.9739369750022888
10360,1.669616445099109e-08
10361,2.4470270254539628e-09
10362,2.3269869871000992e-06
10363,7.707000122536556e-07
10364,1.0
10365,0.0014595279935747385
10366,0.9999991655349731
10367,0.9016497135162354
10368,1.0
10369,0.0005910023464821279
1037,0.9999972581863403
10370,0.7010515928268433
10371,2.6855770940414914e-08
10372,0.8720957636833191
10373,2.10279367252042e-08
10374,0.9966254234313965
10375,2.1795158318127505e-05
10376,8.038596455151037e-09
10377,1.3062594625759538e-12
10378,5.427068390417844e-05
10379,0.9999889135360718
1038,1.0
10380,0.9999990463256836
10381,0.025556080043315887
10382,0.008711474947631359
10383,0.001180152641609311
10384,0.9999992847442627
10385,1.0
10386,0.18954116106033325
10387,1.0
10388,7.40508099283943e-08
10389,5.2501377467706334e-08
1039,3.905312184748766e-10
10390,1.0
10391,0.00028370178188197315
10392,0.0006293157930485904
10393,9.152813618129585e-08
10394,1.1363943485775962e-05
10395,0.9999997615814209
10396,0.9999196529388428
10397,1.4467698861153622e-07
10398,3.150737757096067e-05
10399,0.9999983310699463
104,6.938216667862207e-10
1040,1.0
10400,1.0
10401,0.02168921008706093
10402,1.19356002414861e-06
10403,0.9999985694885254
10404,0.00015725473349448293
10405,8.201642698324463e-10
10406,0.8309779763221741
10407,4.425806509472663e-13
10408,0.0003148387186229229
10409,1.0
1041,2.7219155526836403e-05
10410,1.336010768682172e-07
10411,0.0318475104868412
10412,3.0097011403995566e-05
10413,3.0739884095964953e-06
10414,0.8610756993293762
10415,0.9999810457229614
10416,5.286090640765906e-07
10417,1.2281403769520693e-06
10418,2.1494259705434615e-09
10419,0.9968288540840149
1042,0.22434143722057343
10420,0.3126205503940582
10421,0.9733887910842896
10422,0.3896951377391815
10423,4.659487018443542e-09
10424,0.00904042087495327
10425,0.9999617338180542
10426,0.0001600918039912358
10427,1.0
10428,0.8150757551193237
10429,0.9999992847442627
1043,1.1282062090112177e-10
10430,0.0004471214779186994
10431,2.6191597779501308e-09
10432,0.9999971389770508
10433,0.9536525011062622
10434,0.9999710321426392
10435,1.0830697227959263e-08
10436,1.0
10437,2.077541250145032e-09
10438,1.0
10439,2.393290924374014e-05
1044,0.9995080232620239
10440,1.5187330282273592e-09
10441,0.003191386116668582
10442,0.9991334080696106
10443,0.9999874830245972
10444,1.0
10445,1.0
10446,0.7150349617004395
10447,0.9999996423721313
10448,1.0
10449,0.9999997615814209
1045,4.840262022298703e-07
10450,3.5276147514196055e-07
10451,9.609559675771706e-11
10452,0.02979094907641411
10453,0.9998575448989868
10454,6.655608012806624e-05
10455,5.832665465277387e-06
10456,0.07953959703445435
10457,3.0792932648182614e-06
10458,1.0
10459,0.005478567443788052
1046,0.0015913305105641484
10460,9.443475391890388e-06
10461,3.6165126449105855e-09
10462,0.9999434947967529
10463,6.13319954823055e-08
10464,0.9999942779541016
10465,0.9999949932098389
10466,0.9813665151596069
10467,9.697594578028657e-06
10468,1.7881917734746677e-12
10469,2.075448901450727e-05
1047,0.005164961330592632
10470,1.3399025533544773e-07
10471,3.029045672064967e-07
10472,3.0009290608035144e-09
10473,1.0
10474,0.9999998807907104
10475,4.26890550686565e-10
10476,0.9999997615814209
10477,0.0034032673574984074
10478,0.9999992847442627
10479,1.0
1048,0.9999996423721313
10480,1.0505137870708836e-09
10481,1.2592022358148824e-07
10482,7.279906640178524e-06
10483,1.473474213753434e-07
10484,1.0
10485,0.9297002553939819
10486,0.0062728151679039
10487,0.9999330043792725
10488,0.9608937501907349
10489,1.624786705178849e-07
1049,5.7519424778718076e-09
10490,0.9954923391342163
10491,6.573231803486124e-05
10492,0.9999547004699707
10493,5.328474230736902e-07
10494,1.0
10495,0.00021337730868253857
10496,1.0
10497,1.0
10498,0.0001540484227007255
10499,0.9999996423721313
105,0.9999622106552124
1050,4.422776692081243e-05
10500,1.0
10501,1.0
10502,1.0
10503,1.3688261901734222e-07
10504,0.999993085861206
10505,0.9999992847442627
10506,1.351672995753006e-09
10507,0.2164885401725769
10508,3.1310678423324134e-06
10509,0.9999996423721313
1051,0.004183793440461159
10510,1.4197401469573379e-05
10511,3.1765068797540152e-06
10512,0.012234438210725784
10513,1.0309133813279914e-07
10514,1.0
10515,2.466419118718477e-06
10516,1.0
10517,0.9999953508377075
10518,0.9993149042129517
10519,1.7683415360269725e-14
1052,0.9993419051170349
10520,0.9994957447052002
10521,1.3287746458701122e-09
10522,0.9587527513504028
10523,0.9999688863754272
10524,1.0
10525,0.942264974117279
10526,1.0
10527,0.10273675620555878
10528,5.737982533560171e-09
10529,0.0010467098327353597
1053,1.0
10530,8.916912719314496e-08
10531,0.994723916053772
10532,8.742727368371561e-05
10533,0.00019157574570272118
10534,1.0
10535,0.0034771468490362167
10536,0.0009809578768908978
10537,0.9241015911102295
10538,5.085193697595969e-05
10539,2.5281348126071634e-09
1054,1.0
10540,1.0
10541,0.9999980926513672
10542,0.8272764682769775
10543,2.435208807582967e-05
10544,5.497651639485568e-11
10545,0.00011443709809100255
10546,2.338338855878419e-09
10547,0.47572892904281616
10548,0.9999513626098633
10549,2.3180704578074085e-10
1055,0.6819060444831848
10550,0.9996309280395508
10551,1.0
10552,3.495763678529329e-09
10553,4.363965672382619e-06
10554,0.9965507984161377
10555,1.1147256628873947e-07
10556,1.0
10557,1.2093691603709544e-09
10558,0.9999105930328369
10559,0.9999985694885254
1056,0.9999967813491821
10560,3.534416919137584e-07
10561,0.9999998807907104
10562,0.9999990463256836
10563,0.9998815059661865
10564,1.0
10565,0.9999998807907104
10566,1.0
10567,1.0
10568,0.998894989490509
10569,0.9999978542327881
1057,0.9982163310050964
10570,0.11466725915670395
10571,1.0
10572,2.0816947653656825e-05
10573,3.402924676265684e-06
10574,0.9999896287918091
10575,0.0052909390069544315
10576,1.1260725685247053e-08
10577,1.4700295650982298e-05
10578,1.0
10579,0.03302907943725586
1058,0.9999783039093018
10580,0.8561699986457825
10581,0.6163488030433655
10582,5.3693515837949235e-06
10583,0.903805673122406
10584,0.9985625147819519
10585,4.154801354161464e-05
10586,1.329942023176045e-07
10587,0.999997615814209
10588,1.0
10589,9.144644153025183e-09
1059,1.0
10590,3.982763008281154e-10
10591,1.0
10592,0.00023390486603602767
10593,0.3024435341358185
10594,0.9999997615814209
10595,1.0
10596,3.947453137698176e-07
10597,3.5843413570546545e-08
10598,0.9999998807907104
10599,1.0
106,0.9335442185401917
1060,5.862955003976822e-05
10600,0.9999867677688599
10601,0.5345951914787292
10602,0.5825004577636719
10603,5.47839440478981e-10
10604,0.0005815817276015878
10605,0.30348843336105347
10606,0.9999477863311768
10607,3.8488133213832043e-07
10608,0.9866194725036621
10609,0.033084575086832047
1061,1.103675744545951e-11
10610,1.0
10611,1.1096467460447457e-05
10612,0.9999960660934448
10613,3.303844323454541e-06
10614,2.909594968514284e-06
10615,7.447173988595068e-09
10616,0.999998927116394
10617,0.04225834459066391
10618,3.449046914738574e-08
10619,0.0003238817153032869
1062,3.1683455858910747e-07
10620,0.9877707958221436
10621,1.837672243709676e-05
10622,0.9990100860595703
10623,6.398657603767788e-08
10624,7.520431921648196e-08
10625,0.9988716244697571
10626,0.00021213215950410813
10627,0.296220064163208
10628,9.325788141723024e-09
10629,0.9971520900726318
1063,2.357135875374894e-10
10630,5.5248947319341823e-05
10631,3.220935980152717e-07
10632,1.0
10633,1.0
10634,1.1399317372706719e-05
10635,1.1093251650606817e-08
10636,0.9997788071632385
10637,8.396085831918754e-06
10638,2.9203367830632487e-06
10639,0.9999898672103882
1064,0.3387155830860138
10640,0.9997777342796326
10641,1.0
10642,0.9999942779541016
10643,5.713304318533119e-08
10644,0.9776428937911987
10645,1.0
10646,0.7280523180961609
10647,0.29819583892822266
10648,0.9999998807907104
10649,1.506660490813161e-10
1065,3.3356299944387047e-09
10650,1.042924253624733e-07
10651,0.9999991655349731
10652,5.035875050296568e-10
10653,8.789404759568242e-09
10654,3.246497237707757e-10
10655,3.260787820313915e-11
10656,1.0
10657,0.0012646435061469674
10658,0.9999998807907104
10659,0.9983477592468262
1066,1.0
10660,2.703606219109367e-12
10661,0.9999656677246094
10662,0.9996991157531738
10663,0.640174388885498
10664,7.389247436151436e-09
10665,1.3048049822828034e-06
10666,1.0
10667,1.0
10668,1.747720489220228e-06
10669,2.3381682701106854e-10
1067,1.0
10670,9.062774552148767e-06
10671,0.0010646091541275382
10672,8.640244431035171e-08
10673,0.9999971389770508
10674,3.46620652180718e-08
10675,0.0012722319224849343
10676,0.3878324031829834
10677,0.6483733654022217
10678,0.02944164350628853
10679,1.6689574167116916e-08
1068,0.9666143655776978
10680,1.0
10681,6.452762213449148e-10
10682,0.04214399307966232
10683,0.9999998807907104
10684,0.9999936819076538
10685,0.0026540143880993128
10686,1.8379419998382218e-05
10687,1.4819382840869366e-06
10688,0.9911261200904846
10689,0.9999991655349731
1069,2.1361172457545763e-06
10690,4.840510882786475e-06
10691,1.6492499810283334e-07
10692,1.0
10693,3.346184485053527e-07
10694,2.071660446745227e-06
10695,1.0
10696,0.9999171495437622
10697,1.0
10698,6.337780860121711e-07
10699,0.9987226128578186
107,2.7285302621748997e-06
1070,1.0
10700,2.3384304768114816e-06
10701,0.9999250173568726
10702,0.9999728202819824
10703,0.4135337173938751
10704,0.026857474818825722
10705,0.9999955892562866
10706,0.9986566305160522
10707,1.0
10708,2.2485623048851267e-05
10709,0.9999703168869019
1071,2.559222048148513e-05
10710,0.9839486479759216
10711,0.00823300238698721
10712,0.9999998807907104
10713,7.296260719158454e-06
10714,0.9999572038650513
10715,0.9999998807907104
10716,8.42253393784631e-06
10717,0.9999234676361084
10718,5.167408723139033e-09
10719,0.9999663829803467
1072,0.9992183446884155
10720,1.0
10721,9.500875641776929e-09
10722,0.0005121597787365317
10723,1.0
10724,1.0
10725,0.8626202940940857
10726,1.6676751329214312e-05
10727,4.6579004542302016e-11
10728,4.187965714663733e-06
10729,1.8106278787399788e-07
1073,1.1470953076297974e-09
10730,0.9999996423721313
10731,0.9996933937072754
10732,0.014308062382042408
10733,0.9996616840362549
10734,8.712548878975213e-05
10735,0.0006406609318219125
10736,0.9971754550933838
10737,4.264464337211393e-09
10738,0.9673061966896057
10739,0.9919988512992859
1074,0.9720814228057861
10740,1.672603320912458e-05
10741,0.14961417019367218
10742,0.9712311625480652
10743,0.9972206354141235
10744,0.6658053398132324
10745,0.046306807547807693
10746,4.208532118354924e-05
10747,0.0365113690495491
10748,1.3021845006733201e-06
10749,1.4799101677454018e-07
1075,0.9999996423721313
10750,0.9992844462394714
10751,6.035485000666085e-09
10752,0.999578058719635
10753,0.9528384804725647
10754,2.1784272996594467e-10
10755,0.9999998807907104
10756,1.0
10757,0.022722002118825912
10758,0.9999854564666748
10759,4.599042568997902e-08
1076,0.009536932222545147
10760,1.1026379809209175e-08
10761,0.03239212930202484
10762,7.184548849181738e-06
10763,1.041812424773525e-06
10764,5.0792782531061675e-06
10765,0.9999997615814209
10766,0.9999438524246216
10767,0.9318903684616089
10768,1.0
10769,1.0
1077,0.9826986789703369
10770,0.9999196529388428
10771,1.0
10772,0.9993670582771301
10773,1.0
10774,1.95120151147421e-08
10775,4.749859880415208e-11
10776,9.990611579269171e-05
10777,0.999887228012085
10778,3.2243269743048586e-06
10779,0.0015909706708043814
1078,0.002453442197293043
10780,6.397461902452051e-07
10781,1.5693609611844295e-07
10782,0.9995655417442322
10783,0.00016344567120540887
10784,4.3137897591805086e-05
10785,0.9995318651199341
10786,2.0535738087801292e-07
10787,0.7052494287490845
10788,0.9999189376831055
10789,1.5371571862488054e-05
1079,0.9978669285774231
10790,0.16522309184074402
10791,6.251865124795586e-05
10792,0.30309951305389404
10793,2.0880417395119366e-08
10794,1.0
10795,0.9999527931213379
10796,0.00013596370990853757
10797,8.48151842092193e-08
10798,0.9999951124191284
10799,2.999378301282718e-09
108,2.5317456575635333e-08
1080,0.9999966621398926
10800,0.0017002577660605311
10801,0.9999246597290039
10802,5.13177167427159e-10
10803,1.8619030015543103e-05
10804,1.0
10805,0.06725923717021942
10806,1.0
10807,1.338504862502532e-08
10808,0.9652919173240662
10809,1.0695601559973511e-07
1081,0.9999990463256836
10810,2.0260325982235372e-05
10811,0.9999805688858032
10812,1.2811383953703626e-08
10813,3.121144835638301e-13
10814,0.0028752009384334087
10815,0.9012532830238342
10816,0.003002503653988242
10817,4.735449532500269e-11
10818,4.516037733992562e-05
10819,5.750999232390086e-09
1082,0.9999997615814209
10820,0.9866384267807007
10821,1.0
10822,0.0003561045741662383
10823,5.739597327192314e-05
10824,1.3305276880259953e-08
10825,0.9999910593032837
10826,0.9999955892562866
10827,9.718619509158088e-08
10828,0.00280898273922503
10829,0.9998576641082764
1083,0.9999998807907104
10830,0.0003503864863887429
10831,0.9999998807907104
10832,0.9976664781570435
10833,6.819654458922741e-07
10834,6.210128776729107e-05
10835,5.715168754250044e-06
10836,0.8218393325805664
10837,0.08775120973587036
10838,0.9999996423721313
10839,5.127743119004435e-09
1084,8.988747524085738e-09
10840,2.290660745529749e-07
10841,2.5613235266064294e-07
10842,0.1541021317243576
10843,1.0403434202999051e-07
10844,0.9999523162841797
10845,0.9997013211250305
10846,0.008678422309458256
10847,0.9999997615814209
10848,1.0
10849,7.679766866885984e-08
1085,0.059473346918821335
10850,3.109291268899028e-09
10851,0.9999997615814209
10852,0.4606401324272156
10853,0.9999996423721313
10854,0.9999986886978149
10855,0.9999974966049194
10856,1.2919207037498381e-08
10857,1.0
10858,0.9965440630912781
10859,0.9999793767929077
1086,0.9999985694885254
10860,8.219307456869274e-10
10861,0.9757083654403687
10862,3.192797359830024e-09
10863,0.9999998807907104
10864,0.46744850277900696
10865,2.243804586576914e-10
10866,0.9999516010284424
10867,1.8882683150422963e-07
10868,1.121378723212274e-08
10869,0.9995287656784058
1087,0.9176286458969116
10870,0.0012715170159935951
10871,2.253290631415439e-06
10872,0.9999607801437378
10873,1.258397901438002e-07
10874,0.1003638356924057
10875,0.9997358918190002
10876,0.9999996423721313
10877,1.5662914165659458e-06
10878,2.723324010744932e-09
10879,1.0
1088,1.3416957926892792e-06
10880,4.414198429003591e-06
10881,0.9999922513961792
10882,0.604887068271637
10883,0.9995704293251038
10884,1.7779111516347257e-08
10885,3.2391887998528546e-06
10886,1.4373762624586561e-08
10887,2.5004356363211855e-09
10888,1.0
10889,0.002465632511302829
1089,1.0
10890,7.28016646966978e-10
10891,0.031148573383688927
10892,0.9999972581863403
10893,7.916055722034798e-08
10894,0.027043569833040237
10895,0.9801626205444336
10896,0.9999434947967529
10897,0.3544601798057556
10898,0.8274583220481873
10899,0.9881789684295654
109,0.9446981549263
1090,0.00014185364125296474
10900,1.0
10901,2.413239315046667e-07
10902,0.992821991443634
10903,1.0
10904,0.998869001865387
10905,1.0
10906,1.0329441693102126e-06
10907,1.0
10908,0.012748057022690773
10909,1.0
1091,0.9999892711639404
10910,0.17524854838848114
10911,0.9990409016609192
10912,1.0
10913,0.04140731319785118
10914,1.0
10915,1.0488361290583725e-09
10916,1.0
10917,0.0034268524032086134
10918,0.003272022819146514
10919,0.999998927116394
1092,3.085467312757828e-07
10920,0.9999964237213135
10921,0.24502532184123993
10922,4.00499084207695e-06
10923,0.14338228106498718
10924,1.0
10925,0.9999966621398926
10926,0.8558538556098938
10927,4.005685696029104e-06
10928,1.09330461350865e-11
10929,0.6995723843574524
1093,0.9973025321960449
10930,0.9999924898147583
10931,0.20742633938789368
10932,0.9999924898147583
10933,1.4190093544641513e-10
10934,2.27984429557182e-07
10935,0.9999985694885254
10936,0.9968329071998596
10937,1.0
10938,0.0005245158681645989
10939,4.114167677471414e-05
1094,0.9982590079307556
10940,0.9999997615814209
10941,2.686387233552523e-06
10942,2.078746064171355e-07
10943,1.7433858374715783e-05
10944,1.7114276662510974e-09
10945,0.003009574953466654
10946,1.0
10947,1.4984410934282266e-10
10948,0.99986732006073
10949,5.883384002203229e-09
1095,0.9367464184761047
10950,6.678185227038114e-10
10951,1.0
10952,0.9998114705085754
10953,5.948153258827915e-08
10954,0.992633044719696
10955,4.7329015728792e-07
10956,0.00038370542461052537
10957,0.9999895095825195
10958,2.5877544898578186e-11
10959,0.9981278777122498
1096,0.9600908160209656
10960,2.7258613144454102e-08
10961,0.8402794599533081
10962,0.957992672920227
10963,0.9999961853027344
10964,4.494751237871242e-08
10965,3.7589345538435737e-06
10966,0.9931055903434753
10967,0.2187347263097763
10968,0.9999997615814209
10969,6.489633719297672e-09
1097,1.245265139004914e-06
10970,1.4485265764641042e-10
10971,2.9266152523632627e-06
10972,0.00029657225240953267
10973,0.9396799802780151
10974,0.9999994039535522
10975,1.0824708240875225e-08
10976,0.9981106519699097
10977,7.885139439167688e-07
10978,0.00353347253985703
10979,0.9999998807907104
1098,0.00014422684034798294
10980,2.1163256747058767e-07
10981,0.9176463484764099
10982,0.9974517226219177
10983,0.9986770749092102
10984,0.9999963045120239
10985,0.9999877214431763
10986,5.51401808479568e-06
10987,0.00017936303629539907
10988,7.759452103073272e-08
10989,2.901329176907552e-10
1099,4.645087514631996e-08
10990,0.9999337196350098
10991,8.058921530107455e-09
10992,1.0312099618658976e-08
10993,1.0
10994,0.9984299540519714
10995,5.3323754301004556e-09
10996,1.0
10997,1.9164758321976727e-11
10998,0.9999998807907104
10999,4.2977106204489246e-05
11,6.541994821418484e-07
110,0.9999984502792358
1100,0.9999626874923706
11000,5.786723340861499e-05
11001,0.999997615814209
11002,0.9682736992835999
11003,1.4689298950543161e-06
11004,8.081341547949705e-06
11005,0.9860098361968994
11006,1.0
11007,0.5006742477416992
11008,5.172042438061908e-05
11009,0.31700944900512695
1101,0.9997782111167908
11010,0.9999949932098389
11011,0.29032275080680847
11012,0.9989463686943054
11013,0.9999423027038574
11014,0.9999738931655884
11015,0.9999996423721313
11016,0.49516761302948
11017,0.00024914959794841707
11018,2.2082965642766794e-06
11019,0.9986597299575806
1102,6.010424102864675e-11
11020,0.9999998807907104
11021,0.80387943983078
11022,1.3199410453523797e-09
11023,1.0
11024,0.9999995231628418
11025,2.2977123137479794e-07
11026,8.68508686835412e-06
