id,label
10397,0.0125
10398,0.0125
10399,0.9875
104,0.0125
1040,0.9875
10400,0.9875
10401,0.0125
10402,0.0125
10403,0.9875
10404,0.0125
10405,0.0125
10406,0.9875
10407,0.0125
10408,0.0125
10409,0.9875
1041,0.0125
10410,0.0125
10411,0.0125
10412,0.0125
10413,0.0125
10414,0.9875
10415,0.9875
10416,0.0125
10417,0.0125
10418,0.0125
10419,0.9875
1042,0.9875
10420,0.9875
10421,0.9875
10422,0.9875
10423,0.0125
10424,0.0125
10425,0.9875
10426,0.0125
10427,0.9875
10428,0.9875
10429,0.9875
1043,0.0125
10430,0.0125
10431,0.0125
10432,0.9875
10433,0.9875
10434,0.9875
10435,0.0125
10436,0.9875
10437,0.0125
10438,0.9875
10439,0.0125
1044,0.9875
10440,0.0125
10441,0.0125
10442,0.9875
10443,0.9875
10444,0.9875
10445,0.9875
10446,0.9874476790428162
10447,0.9875
10448,0.9875
10449,0.9875
1045,0.0125
10450,0.0125
10451,0.0125
10452,0.10389760881662369
10453,0.9875
10454,0.0125
10455,0.0125
10456,0.7171900868415833
10457,0.0125
10458,0.9875
10459,0.0125
1046,0.0125
10460,0.0125
10461,0.0125
10462,0.9875
10463,0.0125
10464,0.9875
10465,0.9875
10466,0.9875
10467,0.0125
10468,0.0125
10469,0.0125
1047,0.0125
10470,0.0125
10471,0.0125
10472,0.0125
10473,0.9875
10474,0.9875
10475,0.0125
10476,0.9875
10477,0.0125
10478,0.9875
10479,0.9875
1048,0.9875
10480,0.0125
10481,0.0125
10482,0.0125
10483,0.0125
10484,0.9875
10485,0.9875
10486,0.0125
10487,0.9875
10488,0.9875
10489,0.0125
1049,0.0125
10490,0.9875
10491,0.0125
10492,0.9875
10493,0.0125
10494,0.9875
10495,0.0125
10496,0.9875
10497,0.9875
10498,0.0125
10499,0.9875
105,0.9875
1050,0.0125
10500,0.9875
10501,0.9875
10502,0.9875
10503,0.0125
10504,0.9875
10505,0.9875
10506,0.0125
10507,0.051534365862607956
10508,0.0125
10509,0.9875
1051,0.0125
10510,0.0125
10511,0.0125
10512,0.0125
10513,0.0125
10514,0.9875
10515,0.0125
10516,0.9875
10517,0.9875
10518,0.9875
10519,0.0125
1052,0.9875
10520,0.9875
10521,0.0125
10522,0.9875
10523,0.9875
10524,0.9875
10525,0.9875
10526,0.9875
10527,0.0125
10528,0.0125
10529,0.0125
1053,0.9875
10530,0.0125
10531,0.9875
10532,0.0125
10533,0.0125
10534,0.9875
10535,0.0125
10536,0.0125
10537,0.9875
10538,0.0125
10539,0.0125
1054,0.9875
10540,0.9875
10541,0.9875
10542,0.9875
10543,0.0125
10544,0.0125
10545,0.0125
10546,0.0125
10547,0.6430049538612366
10548,0.9875
10549,0.0125
1055,0.9875
10550,0.9875
10551,0.9875
10552,0.0125
10553,0.0125
10554,0.9875
10555,0.0125
10556,0.9875
10557,0.0125
10558,0.9875
10559,0.9875
1056,0.9875
10560,0.0125
10561,0.9875
10562,0.9875
10563,0.9875
10564,0.9875
10565,0.9875
10566,0.9875
10567,0.9875
10568,0.9875
10569,0.9875
1057,0.9875
10570,0.9875
10571,0.9875
10572,0.0125
10573,0.0125
10574,0.9875
10575,0.0125
10576,0.0125
10577,0.0125
10578,0.9875
10579,0.9875
1058,0.9875
10580,0.9875
10581,0.9875
10582,0.0125
10583,0.9875
10584,0.9875
10585,0.0125
10586,0.0125
10587,0.9875
10588,0.9875
10589,0.0125
1059,0.9875
10590,0.0125
10591,0.9875
10592,0.0125
10593,0.9875
10594,0.9875
10595,0.9875
10596,0.0125
10597,0.0125
10598,0.9875
10599,0.9875
106,0.9875
1060,0.0125
10600,0.9875
10601,0.9875
10602,0.9875
10603,0.0125
10604,0.0125
10605,0.0125
10606,0.9875
10607,0.0125
10608,0.9875
10609,0.9875
1061,0.0125
10610,0.9875
10611,0.0125
10612,0.9875
10613,0.0125
10614,0.0125
10615,0.0125
10616,0.9875
10617,0.042281314730644226
10618,0.0125
10619,0.0125
1062,0.0125
10620,0.9875
10621,0.0125
10622,0.9875
10623,0.0125
10624,0.0125
10625,0.9875
10626,0.0125
10627,0.0125
10628,0.0125
10629,0.9875
1063,0.0125
10630,0.0125
10631,0.0125
10632,0.9875
10633,0.9875
10634,0.0125
10635,0.0125
10636,0.9875
10637,0.0125
10638,0.0125
10639,0.9875
1064,0.08974141627550125
10640,0.9875
10641,0.9875
10642,0.9875
10643,0.0125
10644,0.9875
10645,0.9875
10646,0.9875
10647,0.0125
10648,0.9875
10649,0.0125
1065,0.0125
10650,0.0125
10651,0.9875
10652,0.0125
10653,0.0125
10654,0.0125
10655,0.0125
10656,0.9875
10657,0.0125
10658,0.9875
10659,0.9875
1066,0.9875
10660,0.0125
10661,0.9875
10662,0.9875
10663,0.9875
10664,0.0125
10665,0.0125
10666,0.9875
10667,0.9875
10668,0.0125
10669,0.0125
1067,0.9875
10670,0.0125
10671,0.0125
10672,0.0125
10673,0.9875
10674,0.0125
10675,0.0125
10676,0.40737658739089966
10677,0.3453466594219208
10678,0.0125
10679,0.0125
1068,0.9875
10680,0.9875
10681,0.0125
10682,0.0125
10683,0.9875
10684,0.9875
10685,0.0125
10686,0.0125
10687,0.0125
10688,0.9875
10689,0.9875
1069,0.0125
10690,0.0125
10691,0.0125
10692,0.9875
10693,0.0125
10694,0.0125
10695,0.9875
10696,0.9875
10697,0.9875
10698,0.0125
10699,0.9875
107,0.0125
1070,0.9875
10700,0.0125
10701,0.9875
10702,0.9875
10703,0.03361577168107033
10704,0.0125
10705,0.9875
10706,0.9875
10707,0.9875
10708,0.0125
10709,0.9875
1071,0.0125
10710,0.9875
10711,0.0125
10712,0.9875
10713,0.0125
10714,0.9875
10715,0.9875
10716,0.0125
10717,0.9875
10718,0.0125
10719,0.9875
1072,0.9875
10720,0.9875
10721,0.0125
10722,0.0125
10723,0.9875
10724,0.9875
10725,0.9875
10726,0.0125
10727,0.0125
10728,0.0125
10729,0.0125
1073,0.0125
10730,0.9875
10731,0.9875
10732,0.0125
10733,0.9875
10734,0.0125
10735,0.0125
10736,0.9875
10737,0.0125
10738,0.9875
10739,0.9875
1074,0.9875
10740,0.0125
10741,0.0125
10742,0.9875
10743,0.9875
10744,0.9875
10745,0.0125
10746,0.0125
10747,0.0125
10748,0.0125
10749,0.0125
1075,0.9875
10750,0.9875
10751,0.0125
10752,0.9875
10753,0.9875
10754,0.0125
10755,0.9875
10756,0.9875
10757,0.0125
10758,0.9875
10759,0.0125
1076,0.0125
10760,0.0125
10761,0.9875
10762,0.0125
10763,0.0125
10764,0.0125
10765,0.9875
10766,0.9875
10767,0.9875
10768,0.9875
10769,0.9875
1077,0.9875
10770,0.9875
10771,0.9875
10772,0.9835368990898132
10773,0.9875
10774,0.0125
10775,0.0125
10776,0.0125
10777,0.9875
10778,0.0125
10779,0.0125
1078,0.0125
10780,0.0125
10781,0.0125
10782,0.9875
10783,0.0125
10784,0.0125
10785,0.9875
10786,0.0125
10787,0.9875
10788,0.9875
10789,0.0125
1079,0.9875
10790,0.2947375476360321
10791,0.0125
10792,0.0125
10793,0.0125
10794,0.9875
10795,0.9875
10796,0.0125
10797,0.0125
10798,0.9875
10799,0.0125
108,0.0125
1080,0.9875
10800,0.0125
10801,0.9875
10802,0.0125
10803,0.0125
10804,0.9875
10805,0.0125
10806,0.9875
10807,0.0125
10808,0.9875
10809,0.0125
1081,0.9875
10810,0.0125
10811,0.9875
10812,0.0125
10813,0.0125
10814,0.0125
10815,0.6777312755584717
10816,0.0125
10817,0.0125
10818,0.0125
10819,0.0125
1082,0.9875
10820,0.9875
10821,0.9875
10822,0.0125
10823,0.0125
10824,0.0125
10825,0.9875
10826,0.9875
10827,0.0125
10828,0.0125
10829,0.9875
1083,0.9875
10830,0.0125
10831,0.9875
10832,0.9875
10833,0.0125
10834,0.0125
10835,0.0125
10836,0.7314013242721558
10837,0.0125
10838,0.9875
10839,0.0125
1084,0.0125
10840,0.0125
10841,0.0125
10842,0.0125
10843,0.0125
10844,0.9875
10845,0.9875
10846,0.0125
10847,0.9875
10848,0.9875
10849,0.0125
1085,0.0125
10850,0.0125
10851,0.9875
10852,0.9590685367584229
10853,0.9875
10854,0.9875
10855,0.9875
10856,0.0125
10857,0.9875
10858,0.9875
10859,0.9875
1086,0.9875
10860,0.0125
10861,0.9875
10862,0.0125
10863,0.9875
10864,0.7381253242492676
10865,0.0125
10866,0.9875
10867,0.0125
10868,0.0125
10869,0.9875
1087,0.9875
10870,0.0125
10871,0.0125
10872,0.9875
10873,0.0125
10874,0.0125
10875,0.9875
10876,0.9875
10877,0.0125
10878,0.0125
10879,0.9875
1088,0.0125
10880,0.0125
10881,0.9875
10882,0.9875
10883,0.9875
10884,0.0125
10885,0.0125
10886,0.0125
10887,0.0125
10888,0.9875
10889,0.0125
1089,0.9875
10890,0.0125
10891,0.0125
10892,0.9875
10893,0.0125
10894,0.0125
10895,0.9875
10896,0.9875
10897,0.9875
10898,0.9875
10899,0.9875
109,0.9875
1090,0.0125
10900,0.9875
10901,0.0125
10902,0.9875
10903,0.9875
10904,0.9875
10905,0.9875
10906,0.0125
10907,0.9875
10908,0.04998143017292023
10909,0.9875
1091,0.9875
10910,0.0125
10911,0.9875
10912,0.9875
10913,0.0125
10914,0.9875
10915,0.0125
10916,0.9875
10917,0.0125
10918,0.0125
10919,0.9875
1092,0.0125
10920,0.9875
10921,0.0125
10922,0.0125
10923,0.0125
10924,0.9875
10925,0.9875
10926,0.9875
10927,0.0125
10928,0.0125
10929,0.9875
1093,0.9875
10930,0.9875
10931,0.0125
10932,0.9875
10933,0.0125
10934,0.0125
10935,0.9875
10936,0.9875
10937,0.9875
10938,0.0125
10939,0.0125
1094,0.9875
10940,0.9875
10941,0.0125
10942,0.0125
10943,0.0125
10944,0.0125
10945,0.0125
10946,0.9875
10947,0.0125
10948,0.9875
10949,0.0125
1095,0.9875
10950,0.0125
10951,0.9875
10952,0.9875
10953,0.0125
10954,0.9875
10955,0.0125
10956,0.0125
10957,0.9875
10958,0.0125
10959,0.9875
1096,0.9875
10960,0.0125
10961,0.9875
10962,0.9875
10963,0.9875
10964,0.0125
10965,0.0125
10966,0.9875
10967,0.0125
10968,0.9875
10969,0.0125
1097,0.0125
10970,0.0125
10971,0.0125
10972,0.0125
10973,0.9875
10974,0.9875
10975,0.0125
10976,0.9875
10977,0.0125
10978,0.0125
10979,0.9875
1098,0.0125
10980,0.0125
10981,0.8694629669189453
10982,0.9875
10983,0.9875
10984,0.9875
10985,0.9875
10986,0.0125
10987,0.0125
10988,0.0125
10989,0.0125
1099,0.0125
10990,0.9875
10991,0.0125
10992,0.0125
10993,0.9875
10994,0.9875
10995,0.0125
10996,0.9875
10997,0.0125
10998,0.9875
10999,0.0125
11,0.0125
110,0.9875
1100,0.9875
11000,0.0125
11001,0.9875
11002,0.9875
11003,0.0125
11004,0.0125
11005,0.9875
11006,0.9875
11007,0.9875
11008,0.0125
11009,0.0125
1101,0.9875
11010,0.9875
11011,0.9528554677963257
11012,0.9875
11013,0.9875
11014,0.9875
11015,0.9875
11016,0.9875
11017,0.0125
11018,0.0125
11019,0.9875
1102,0.0125
11020,0.9875
11021,0.9875
11022,0.0125
11023,0.9875
11024,0.9875
11025,0.0125
11026,0.0125
11027,0.9875
11028,0.0125
11029,0.20565974712371826
1103,0.0125
11030,0.9875
11031,0.0125
11032,0.0125
11033,0.9875
11034,0.9875
11035,0.9875
11036,0.9875
11037,0.9875
11038,0.0125
11039,0.0125
1104,0.0125
11040,0.0125
11041,0.9875
11042,0.0125
11043,0.9875
11044,0.9875
11045,0.0125
11046,0.9875
11047,0.9875
11048,0.9875
11049,0.0125
1105,0.9875
11050,0.9875
11051,0.9875
11052,0.0125
11053,0.9875
11054,0.9875
11055,0.0125
11056,0.0125
11057,0.9875
11058,0.0125
11059,0.0125
1106,0.9875
11060,0.0125
11061,0.0125
11062,0.9875
11063,0.9875
11064,0.0125
11065,0.9875
11066,0.9875
11067,0.0125
11068,0.0125
11069,0.9875
1107,0.0125
11070,0.9875
11071,0.9875
11072,0.0125
11073,0.0125
11074,0.0125
11075,0.0125
11076,0.0125
11077,0.0125
11078,0.0125
11079,0.9875
1108,0.9875
11080,0.9875
11081,0.9875
11082,0.0125
11083,0.9875
11084,0.9875
11085,0.9875
11086,0.0125
11087,0.0125
11088,0.0125
11089,0.9875
1109,0.0125
11090,0.9875
11091,0.0125
11092,0.9875
11093,0.9875
11094,0.0125
11095,0.9875
11096,0.9875
11097,0.9875
11098,0.0125
11099,0.0125
111,0.9875
1110,0.0125
11100,0.9875
11101,0.9875
11102,0.0125
11103,0.0125
11104,0.9875
11105,0.8751963973045349
11106,0.0125
11107,0.9875
11108,0.0125
11109,0.0125
1111,0.0125
11110,0.0125
11111,0.9875
11112,0.9875
11113,0.0125
11114,0.9875
11115,0.0125
11116,0.9875
11117,0.9875
11118,0.0125
11119,0.0125
1112,0.0125
11120,0.0125
11121,0.19564372301101685
11122,0.0125
11123,0.9875
11124,0.0125
11125,0.9875
11126,0.9875
11127,0.0125
11128,0.9875
11129,0.0125
1113,0.0125
11130,0.0125
11131,0.0125
11132,0.9875
11133,0.9875
11134,0.9875
11135,0.0125
11136,0.0125
11137,0.0125
11138,0.9875
11139,0.9875
1114,0.9875
11140,0.9875
11141,0.9875
11142,0.0125
11143,0.9875
11144,0.0125
11145,0.9875
11146,0.692223846912384
11147,0.9875
11148,0.9875
11149,0.9875
1115,0.9875
11150,0.0125
11151,0.9875
11152,0.9875
11153,0.9875
11154,0.9875
11155,0.9875
11156,0.0125
11157,0.9875
11158,0.0125
11159,0.9875
1116,0.9875
11160,0.0125
11161,0.9875
11162,0.0125
11163,0.0125
11164,0.9875
11165,0.9875
11166,0.0125
11167,0.0125
11168,0.0125
11169,0.9875
1117,0.0125
11170,0.9875
11171,0.0125
11172,0.0125
11173,0.9875
11174,0.9875
11175,0.9875
11176,0.9875
11177,0.4640664756298065
11178,0.9875
11179,0.0125
1118,0.0125
11180,0.9875
11181,0.9875
11182,0.9875
11183,0.0125
11184,0.0125
11185,0.0125
11186,0.0125
11187,0.0125
11188,0.9875
11189,0.9875
1119,0.0125
11190,0.0125
11191,0.9875
11192,0.0125
11193,0.9875
11194,0.9875
11195,0.9875
11196,0.0125
11197,0.0125
11198,0.0125
11199,0.0125
112,0.9875
1120,0.0125
11200,0.0125
11201,0.9875
11202,0.9875
11203,0.0125
11204,0.9875
11205,0.9875
11206,0.0125
11207,0.0125
11208,0.9875
11209,0.0125
1121,0.9875
11210,0.9875
11211,0.9875
11212,0.9875
11213,0.9875
11214,0.0125
11215,0.0125
11216,0.0125
11217,0.9875
11218,0.9875
11219,0.0125
1122,0.9875
11220,0.0125
11221,0.0125
11222,0.9875
11223,0.0125
11224,0.9875
11225,0.0125
11226,0.0125
11227,0.9875
11228,0.0125
11229,0.9875
1123,0.0125
11230,0.9875
11231,0.9875
11232,0.9875
11233,0.0125
11234,0.0125
11235,0.9875
11236,0.0125
11237,0.9875
11238,0.9875
11239,0.9875
1124,0.0125
11240,0.0125
11241,0.9875
11242,0.9875
11243,0.0125
11244,0.9875
11245,0.0125
11246,0.0125
11247,0.9875
11248,0.9875
11249,0.9875
1125,0.0125
11250,0.9875
11251,0.9875
11252,0.0125
11253,0.9875
11254,0.9875
11255,0.9875
11256,0.0125
11257,0.0125
11258,0.9875
11259,0.0125
1126,0.0125
11260,0.0125
11261,0.9875
11262,0.9875
11263,0.0125
11264,0.0125
11265,0.9875
11266,0.0125
11267,0.0125
11268,0.9739558696746826
11269,0.9875
1127,0.0125
11270,0.0125
11271,0.0125
11272,0.9875
11273,0.9875
11274,0.9875
11275,0.0125
11276,0.0125
11277,0.9875
11278,0.9875
11279,0.9875
1128,0.0125
11280,0.09077750891447067
11281,0.9875
11282,0.9875
11283,0.9875
11284,0.9875
11285,0.0125
11286,0.9875
11287,0.0125
11288,0.0125
11289,0.0125
1129,0.9775502681732178
11290,0.9875
11291,0.0125
11292,0.9875
11293,0.9875
11294,0.9875
11295,0.0125
11296,0.9875
11297,0.9875
11298,0.0125
11299,0.0125
113,0.9875
1130,0.9875
11300,0.9875
11301,0.0125
11302,0.9875
11303,0.9875
11304,0.9875
11305,0.9875
11306,0.9875
11307,0.9875
11308,0.9875
11309,0.9875
1131,0.9875
11310,0.9875
11311,0.9875
11312,0.9875
11313,0.0125
11314,0.9875
11315,0.0125
11316,0.9875
11317,0.0125
11318,0.0125
11319,0.9875
1132,0.0125
11320,0.9875
11321,0.9875
11322,0.9875
11323,0.0125
11324,0.0125
11325,0.0125
11326,0.9875
11327,0.9875
11328,0.0125
11329,0.9875
1133,0.0125
11330,0.0125
11331,0.9875
11332,0.9875
11333,0.9875
11334,0.9875
11335,0.9875
11336,0.0125
11337,0.9875
11338,0.0125
11339,0.9875
1134,0.0125
11340,0.9875
11341,0.9875
11342,0.0125
11343,0.9875
11344,0.9875
11345,0.0125
11346,0.9875
11347,0.9875
11348,0.9875
11349,0.9875
1135,0.0125
11350,0.0125
11351,0.0125
11352,0.9875
11353,0.0125
11354,0.0125
11355,0.0125
11356,0.9875
11357,0.9875
11358,0.9875
11359,0.0125
1136,0.9875
11360,0.9875
11361,0.0125
11362,0.0125
11363,0.9875
11364,0.0125
11365,0.0125
11366,0.9875
11367,0.0125
11368,0.0125
11369,0.0125
1137,0.0125
11370,0.9875
11371,0.9875
11372,0.0125
11373,0.0125
11374,0.0125
11375,0.0125
11376,0.0125
11377,0.0125
11378,0.9875
11379,0.9875
1138,0.0125
11380,0.9875
11381,0.0125
11382,0.9875
11383,0.9875
11384,0.0125
11385,0.9875
11386,0.9875
11387,0.9875
11388,0.0125
11389,0.0125
1139,0.0125
11390,0.0125
11391,0.9875
11392,0.0125
11393,0.0125
11394,0.9875
11395,0.9875
11396,0.0125
11397,0.0125
11398,0.9875
11399,0.9875
114,0.0125
1140,0.0125
11400,0.9875
11401,0.0125
11402,0.9875
11403,0.0125
11404,0.0125
11405,0.0125
11406,0.9875
11407,0.0125
11408,0.9875
11409,0.0125
1141,0.0125
11410,0.0125
11411,0.9875
11412,0.9875
11413,0.0125
11414,0.0125
11415,0.0125
11416,0.9875
11417,0.905351459980011
11418,0.0125
11419,0.9875
1142,0.0125
11420,0.9875
11421,0.0125
11422,0.9875
11423,0.9875
11424,0.0125
11425,0.9875
11426,0.9875
11427,0.9875
11428,0.9875
11429,0.9875
1143,0.0125
11430,0.9875
11431,0.0125
11432,0.0125
11433,0.0125
11434,0.0125
11435,0.9875
11436,0.9875
11437,0.9875
11438,0.9875
11439,0.9875
1144,0.9875
11440,0.0125
11441,0.9875
11442,0.9875
11443,0.9875
11444,0.0125
11445,0.9875
11446,0.0125
11447,0.0125
11448,0.9875
11449,0.9875
1145,0.9875
11450,0.0125
11451,0.9875
11452,0.518017053604126
11453,0.9875
11454,0.9875
11455,0.0125
11456,0.0125
11457,0.0125
11458,0.9875
11459,0.9875
1146,0.9875
11460,0.0125
11461,0.9875
11462,0.0125
11463,0.0125
11464,0.9875
11465,0.0125
11466,0.0125
11467,0.0125
11468,0.9875
11469,0.9875
1147,0.9875
11470,0.9875
11471,0.0125
11472,0.9875
11473,0.9875
11474,0.0125
11475,0.0125
11476,0.0125
11477,0.0125
11478,0.9875
11479,0.0125
1148,0.0125
11480,0.0125
11481,0.0125
11482,0.9875
11483,0.9875
11484,0.0125
11485,0.0125
11486,0.9875
11487,0.9875
11488,0.9875
11489,0.0125
1149,0.9875
11490,0.9875
11491,0.0125
11492,0.0125
11493,0.0125
11494,0.9875
11495,0.0125
11496,0.9875
11497,0.9875
11498,0.0125
11499,0.0125
115,0.0125
1150,0.0125
11500,0.0125
11501,0.0125
11502,0.9875
11503,0.9875
11504,0.0125
11505,0.0125
11506,0.9875
11507,0.9849745631217957
11508,0.0125
11509,0.0125
1151,0.9875
11510,0.9875
11511,0.0125
11512,0.9875
11513,0.9875
11514,0.9875
11515,0.9875
11516,0.9875
11517,0.0125
11518,0.0125
11519,0.9875
1152,0.0125
11520,0.9875
11521,0.9875
11522,0.9875
11523,0.0125
11524,0.0125
11525,0.0125
11526,0.9875
11527,0.9875
11528,0.0125
11529,0.0125
1153,0.0125
11530,0.9875
11531,0.0125
11532,0.07757837325334549
11533,0.9875
11534,0.0125
11535,0.9875
11536,0.9875
11537,0.0125
11538,0.0125
11539,0.9875
1154,0.9875
11540,0.0125
11541,0.9875
11542,0.9875
11543,0.0125
11544,0.0125
11545,0.0125
11546,0.0125
11547,0.0125
11548,0.9875
11549,0.0125
1155,0.9875
11550,0.9875
11551,0.0125
11552,0.9875
11553,0.9875
11554,0.9875
